Calculation1,School,City,County/State/ Territory,Count,Uad Uc Ethn 6 Cat,School name,Pivot Field Values
SAINT JOSEPH HIGH SCHOOL51349,SAINT JOSEPH HIGH SCHOOL,Lakewood,Los Angeles,App,All,Saint joseph high school,43
SAINT JOSEPH HIGH SCHOOL53304,SAINT JOSEPH HIGH SCHOOL,Santa Maria,Santa Barbara,App,White,Saint joseph high school,3
SAINT JOSEPH HIGH SCHOOL53304,SAINT JOSEPH HIGH SCHOOL,Santa Maria,Santa Barbara,App,Asian,Saint joseph high school,3
SAINT JOSEPH HIGH SCHOOL53304,SAINT JOSEPH HIGH SCHOOL,Santa Maria,Santa Barbara,App,Hispanic/ Latino,Saint joseph high school,10
SAINT JOSEPH HIGH SCHOOL53304,SAINT JOSEPH HIGH SCHOOL,Santa Maria,Santa Barbara,Adm,All,Saint joseph high school,3
SAINT JOSEPH HIGH SCHOOL53304,SAINT JOSEPH HIGH SCHOOL,Santa Maria,Santa Barbara,App,All,Saint joseph high school,19
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,Adm,White,Saint marys college hs,5
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,App,White,Saint marys college hs,28
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,App,Asian,Saint marys college hs,8
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,App,Hispanic/ Latino,Saint marys college hs,9
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,App,African American,Saint marys college hs,21
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,Adm,All,Saint marys college hs,6
SAINT MARYS COLLEGE HS50310,SAINT MARYS COLLEGE HS,Berkeley,Alameda,App,All,Saint marys college hs,68
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,Adm,White,Saint marys high school,4
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,App,White,Saint marys high school,15
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,App,Asian,Saint marys high school,12
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,App,Hispanic/ Latino,Saint marys high school,13
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,Enr,All,Saint marys high school,4
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,Adm,All,Saint marys high school,8
SAINT MARYS HIGH SCHOOL53435,SAINT MARYS HIGH SCHOOL,Stockton,San Joaquin,App,All,Saint marys high school,45
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,App,Asian,Saint patrick-saint vincent hs,7
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,App,Hispanic/ Latino,Saint patrick-saint vincent hs,4
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,Adm,All,Saint patrick-saint vincent hs,3
SAINT PATRICK-SAINT VINCENT HS53604,SAINT PATRICK-SAINT VINCENT HS,Vallejo,Solano,App,All,Saint patrick-saint vincent hs,14
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,Adm,Hispanic/ Latino,Saint paul high school,3
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,App,Hispanic/ Latino,Saint paul high school,14
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,Adm,All,Saint paul high school,5
SAINT PAUL HIGH SCHOOL53761,SAINT PAUL HIGH SCHOOL,Santa Fe Springs,Los Angeles,App,All,Saint paul high school,20
SAINT VINCENT DE PAUL HIGH SCH52455,SAINT VINCENT DE PAUL HIGH SCH,Petaluma,Sonoma,App,White,Saint vincent de paul high sch,3
SAINT VINCENT DE PAUL HIGH SCH52455,SAINT VINCENT DE PAUL HIGH SCH,Petaluma,Sonoma,App,Hispanic/ Latino,Saint vincent de paul high sch,3
SAINT VINCENT DE PAUL HIGH SCH52455,SAINT VINCENT DE PAUL HIGH SCH,Petaluma,Sonoma,Adm,All,Saint vincent de paul high sch,3
SAINT VINCENT DE PAUL HIGH SCH52455,SAINT VINCENT DE PAUL HIGH SCH,Petaluma,Sonoma,App,All,Saint vincent de paul high sch,9
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,App,Inter- national,Salesian college preparatory,3
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,App,Asian,Salesian college preparatory,4
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,App,Hispanic/ Latino,Salesian college preparatory,7
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,App,African American,Salesian college preparatory,7
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,Adm,All,Salesian college preparatory,7
SALESIAN COLLEGE PREPARATORY52637,SALESIAN COLLEGE PREPARATORY,Richmond,Contra Costa,App,All,Salesian college preparatory,23
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,Adm,Inter- national,San domenico school,4
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,App,Inter- national,San domenico school,20
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,Adm,White,San domenico school,5
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,App,White,San domenico school,17
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,App,Asian,San domenico school,5
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,Adm,All,San domenico school,11
SAN DOMENICO SCHOOL53205,SAN DOMENICO SCHOOL,San Anselmo,Marin,App,All,San domenico school,43
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,App,Hispanic/ Latino,San gabriel mission high sch,6
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,Adm,All,San gabriel mission high sch,3
SAN GABRIEL MISSION HIGH SCH53061,SAN GABRIEL MISSION HIGH SCH,San Gabriel,Los Angeles,App,All,San gabriel mission high sch,8
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,Inter- national,San joaquin memorial hs,4
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Adm,White,San joaquin memorial hs,3
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,White,San joaquin memorial hs,6
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,Asian,San joaquin memorial hs,3
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Adm,Hispanic/ Latino,San joaquin memorial hs,4
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,Hispanic/ Latino,San joaquin memorial hs,13
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,Adm,All,San joaquin memorial hs,9
SAN JOAQUIN MEMORIAL HS50990,SAN JOAQUIN MEMORIAL HS,Fresno,Fresno,App,All,San joaquin memorial hs,26
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,App,Inter- national,Santa catalina school,6
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,Adm,White,Santa catalina school,4
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,App,White,Santa catalina school,10
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,App,Hispanic/ Latino,Santa catalina school,3
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,Adm,All,Santa catalina school,7
SANTA CATALINA SCHOOL52045,SANTA CATALINA SCHOOL,Monterey,Monterey,App,All,Santa catalina school,24
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Adm,White,Santa fe christian school,4
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,App,White,Santa fe christian school,13
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Adm,Hispanic/ Latino,Santa fe christian school,3
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,App,Hispanic/ Latino,Santa fe christian school,11
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,Adm,All,Santa fe christian school,7
SANTA FE CHRISTIAN SCHOOL52741,SANTA FE CHRISTIAN SCHOOL,Solana Beach,San Diego,App,All,Santa fe christian school,29
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Adm,Inter- national,Santa margarita catholic hs,5
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,Inter- national,Santa margarita catholic hs,19
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Enr,White,Santa margarita catholic hs,5
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Adm,White,Santa margarita catholic hs,8
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,White,Santa margarita catholic hs,60
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Adm,Asian,Santa margarita catholic hs,8
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,Asian,Santa margarita catholic hs,37
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,Hispanic/ Latino,Santa margarita catholic hs,24
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,African American,Santa margarita catholic hs,5
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Enr,All,Santa margarita catholic hs,7
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,Adm,All,Santa margarita catholic hs,25
SANTA MARGARITA CATHOLIC HS52563,SANTA MARGARITA CATHOLIC HS,Rancho San Margarit,Orange,App,All,Santa margarita catholic hs,152
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,App,White,Shalhevet high school,19
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latino,Shalhevet high school,3
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,Shalhevet high school,3
SHALHEVET HIGH SCHOOL51792,SHALHEVET HIGH SCHOOL,Los Angeles,Los Angeles,App,All,Shalhevet high school,25
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Adm,Inter- national,Sierra canyon school,5
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,Inter- national,Sierra canyon school,9
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Adm,White,Sierra canyon school,4
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,White,Sierra canyon school,12
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Adm,Asian,Sierra canyon school,3
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,Asian,Sierra canyon school,9
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,Hispanic/ Latino,Sierra canyon school,12
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,African American,Sierra canyon school,7
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,Adm,All,Sierra canyon school,13
SIERRA CANYON SCHOOL54038,SIERRA CANYON SCHOOL,Chatsworth,Los Angeles,App,All,Sierra canyon school,52
SOUTH HILLS ACADEMY54877,SOUTH HILLS ACADEMY,West Covina,Los Angeles,App,Inter- national,South hills academy,7
SOUTH HILLS ACADEMY54877,SOUTH HILLS ACADEMY,West Covina,Los Angeles,App,All,South hills academy,8
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,App,Hispanic/ Latino,St francis hs salesian col prep,6
ST FRANCIS HS SALESIAN COL PREP53716,ST FRANCIS HS SALESIAN COL PREP,Watsonville,Santa Cruz,App,All,St francis hs salesian col prep,8
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,App,White,Stanford online high school,5
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,Adm,Asian,Stanford online high school,7
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,App,Asian,Stanford online high school,11
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,Adm,All,Stanford online high school,9
STANFORD ONLINE HIGH SCHOOL54127,STANFORD ONLINE HIGH SCHOOL,Redwood City,San Mateo,App,All,Stanford online high school,17
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,Adm,White,Thacher school the,3
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,App,White,Thacher school the,13
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,App,Hispanic/ Latino,Thacher school the,3
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,Adm,All,Thacher school the,6
THACHER SCHOOL THE52265,THACHER SCHOOL THE,Ojai,Ventura,App,All,Thacher school the,20
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,Inter- national,The kings academy,5
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,Domestic unknown,The kings academy,5
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,White,The kings academy,11
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,Adm,Asian,The kings academy,18
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,Asian,The kings academy,45
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,Adm,All,The kings academy,22
THE KINGS ACADEMY51514,THE KINGS ACADEMY,Sunnyvale,Santa Clara,App,All,The kings academy,68
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,Inter- national,Tri city christian school,3
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,White,Tri city christian school,4
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,Asian,Tri city christian school,3
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,Hispanic/ Latino,Tri city christian school,3
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,Adm,All,Tri city christian school,5
TRI CITY CHRISTIAN SCHOOL53669,TRI CITY CHRISTIAN SCHOOL,Vista,San Diego,App,All,Tri city christian school,13
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,App,Inter- national,Valley christian high school,4
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,App,Asian,Valley christian high school,3
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,App,Hispanic/ Latino,Valley christian high school,5
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,Adm,All,Valley christian high school,4
VALLEY CHRISTIAN HIGH SCHOOL50157,VALLEY CHRISTIAN HIGH SCHOOL,Cerritos,Los Angeles,App,All,Valley christian high school,14
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,Inter- national,Valley christian high school,5
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,Inter- national,Valley christian high school,13
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,Domestic unknown,Valley christian high school,10
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,White,Valley christian high school,5
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,White,Valley christian high school,29
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Enr,Asian,Valley christian high school,7
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,Asian,Valley christian high school,29
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,Asian,Valley christian high school,93
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,Hispanic/ Latino,Valley christian high school,4
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,Hispanic/ Latino,Valley christian high school,20
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,African American,Valley christian high school,5
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Enr,All,Valley christian high school,11
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,Adm,All,Valley christian high school,48
VALLEY CHRISTIAN HIGH SCHOOL53338,VALLEY CHRISTIAN HIGH SCHOOL,San Jose,Santa Clara,App,All,Valley christian high school,170
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Adm,Inter- national,Viewpoint school,3
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,Inter- national,Viewpoint school,4
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,Domestic unknown,Viewpoint school,3
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Adm,White,Viewpoint school,13
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,White,Viewpoint school,38
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Adm,Asian,Viewpoint school,3
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,Asian,Viewpoint school,7
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,Hispanic/ Latino,Viewpoint school,14
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,African American,Viewpoint school,3
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,Adm,All,Viewpoint school,21
VIEWPOINT SCHOOL50423,VIEWPOINT SCHOOL,Calabasas,Los Angeles,App,All,Viewpoint school,70
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Adm,Inter- national,Village christian high school,3
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,Inter- national,Village christian high school,12
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Adm,White,Village christian high school,4
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,White,Village christian high school,8
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Adm,Asian,Village christian high school,7
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,Asian,Village christian high school,15
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,Hispanic/ Latino,Village christian high school,10
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,African American,Village christian high school,4
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Enr,All,Village christian high school,3
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,Adm,All,Village christian high school,18
VILLAGE CHRISTIAN HIGH SCHOOL53468,VILLAGE CHRISTIAN HIGH SCHOOL,Sun Valley,Los Angeles,App,All,Village christian high school,51
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,App,Inter- national,Villanova preparatory school,16
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,App,White,Villanova preparatory school,10
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,App,Hispanic/ Latino,Villanova preparatory school,6
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,Adm,All,Villanova preparatory school,4
VILLANOVA PREPARATORY SCHOOL52270,VILLANOVA PREPARATORY SCHOOL,Ojai,Ventura,App,All,Villanova preparatory school,35
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,App,White,Waverly school,6
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,App,Hispanic/ Latino,Waverly school,4
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,Adm,All,Waverly school,4
WAVERLY SCHOOL52419,WAVERLY SCHOOL,Pasadena,Los Angeles,App,All,Waverly school,13
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,App,Inter- national,Western christian high school,6
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,App,Hispanic/ Latino,Western christian high school,3
WESTERN CHRISTIAN HIGH SCHOOL53582,WESTERN CHRISTIAN HIGH SCHOOL,Upland,San Bernardino,App,All,Western christian high school,13
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,Adm,Inter- national,Western christian schools,3
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,App,Inter- national,Western christian schools,7
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,Adm,All,Western christian schools,5
WESTERN CHRISTIAN SCHOOLS53585,WESTERN CHRISTIAN SCHOOLS,Upland,San Bernardino,App,All,Western christian schools,9
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,Inter- national,Whittier christian high school,13
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,White,Whittier christian high school,5
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,Asian,Whittier christian high school,6
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,Hispanic/ Latino,Whittier christian high school,7
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,Adm,All,Whittier christian high school,4
WHITTIER CHRISTIAN HIGH SCHOOL53763,WHITTIER CHRISTIAN HIGH SCHOOL,La Habra,Orange,App,All,Whittier christian high school,32
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,Adm,White,Wildwood school,4
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,White,Wildwood school,14
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,Asian,Wildwood school,4
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latino,Wildwood school,5
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,African American,Wildwood school,3
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,Adm,All,Wildwood school,7
WILDWOOD SCHOOL51852,WILDWOOD SCHOOL,Los Angeles,Los Angeles,App,All,Wildwood school,26
WOODCREST CHRISTIAN SCHOOL52677,WOODCREST CHRISTIAN SCHOOL,Riverside,Riverside,App,All,Woodcrest christian school,6
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,App,White,Woodland christian high school,4
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,Adm,All,Woodland christian high school,3
WOODLAND CHRISTIAN HIGH SCHOOL53850,WOODLAND CHRISTIAN HIGH SCHOOL,Woodland,Yolo,App,All,Woodland christian high school,6
XAVIER COLLEGE PREPARATORY HS54103,XAVIER COLLEGE PREPARATORY HS,Palm Desert,Riverside,App,Inter- national,Xavier college preparatory hs,5
